"scen_type","type_id","agents","lower_cost","lower_date","solution_cost","solution_date"
"random","5","13","5226","2022-11-18","5226","2022-11-18"
"random","5","14","5719","2022-11-18","5719","2022-11-18"
"random","5","15","6713","2022-11-18","6739","2022-11-29"
"random","5","16","7212","2022-11-18","7245","2022-11-29"
"random","5","17","7209","2022-11-29","7503","2022-11-29"
"random","5","18","7322","2022-11-29","7616","2022-11-29"
"random","5","19","7380","2022-11-29","7674","2022-11-29"
"random","5","20","7643","2022-11-29","7939","2022-11-29"
"random","5","21","8426","2022-11-29","8798","2022-11-29"
"random","5","22","8672","2022-11-29","9048","2022-11-29"
"random","5","23","8927","2022-11-29","9308","2022-11-29"
"random","5","24","9303","2022-11-29","9693","2022-11-29"
"random","5","25","9968","2022-11-29","10540","2022-11-29"
"random","5","26","10204","2022-11-29","10898","2022-11-29"
"random","5","27","10424","2022-11-29","11153","2022-11-29"
"random","5","28","11153","2022-11-29","12383","2022-11-29"
"random","5","29","11373","2022-11-29","13129","2022-11-29"
"random","5","30","11728","2022-11-29","13557","2022-11-29"
"random","5","31","11987","2022-11-29","13832","2022-11-29"
"random","5","32","11998","2022-11-29","13931","2022-11-29"
"random","5","33","12766","2022-11-29","14923","2022-11-29"
"random","5","34","12961","2022-11-29","15113","2022-11-29"
"random","5","35","13162","2022-11-29","15297","2022-11-29"
"random","5","36","13284","2022-11-29","15521","2022-11-29"
"random","5","37","13516","2022-11-29","15673","2022-11-29"
"random","5","38","14358","2022-11-29","16709","2022-11-29"
"random","5","39","14861","2022-11-29","17592","2022-11-29"
"random","5","40","15230","2022-11-29","18145","2022-11-29"
"random","5","41","15347","2022-11-29","18314","2022-11-29"
"random","5","42","15503","2022-11-29","18438","2022-11-29"
"random","5","43","15553","2022-11-29","18533","2022-11-29"
"random","5","44","16092","2022-11-29","19139","2022-11-29"
"random","5","45","16453","2022-11-29","19823","2022-11-29"
"random","5","46","16603","2022-11-29","20142","2022-11-29"
"random","5","47","16963","2022-11-29","20422","2022-11-29"
"random","5","48","17217","2022-11-29","21351","2022-11-29"
"random","5","49","17293","2022-11-29","21168","2022-11-29"
"random","5","50","17550","2022-11-29","21397","2022-11-29"
"random","5","51","18451","2022-11-29","22553","2022-11-29"
"random","5","52","19385","2022-11-29","23905","2022-11-29"
"random","5","53","19634","2022-11-29","24180","2022-11-29"
"random","5","54","19837","2022-11-29","24494","2022-11-29"
"random","5","55","20196","2022-11-29","25364","2022-11-29"
"random","5","56","20490","2022-11-29","25737","2022-11-29"
"random","5","57","21012","2022-11-29","26487","2022-11-29"
"random","5","58","21219","2022-11-29","27134","2022-11-29"
"random","5","59","21945","2022-11-29","28094","2022-11-29"
"random","5","60","22663","2022-11-29","28727","2022-11-29"
"random","5","61","22941","2022-11-29","29219","2022-11-29"
"random","5","62","23729","2022-11-29","29672","2022-11-29"
"random","5","63","24142","2022-11-29","30616","2022-11-29"
"random","5","64","24478","2022-11-29","31483","2022-11-29"
"random","5","65","25139","2022-11-29","32008","2022-11-29"
"random","5","66","26046","2022-11-29","33148","2022-11-29"
"random","5","67","26504","2022-11-29","33486","2022-11-29"
"random","5","68","26755","2022-11-29","34326","2022-11-29"
"random","5","69","26907","2022-11-29","35395","2022-11-29"
"random","5","70","27245","2022-11-29","34803","2022-11-29"
"random","5","71","27821","2022-11-29","36013","2022-11-29"
"random","5","72","28086","2022-11-29","37265","2022-11-29"
"random","5","73","28455","2022-11-29","37173","2022-11-29"
"random","5","74","28614","2022-11-29","38200","2022-11-29"
"random","5","75","28959","2022-11-29","38364","2022-11-29"
"random","5","76","29233","2022-11-29","38045","2022-11-29"
"random","5","77","29586","2022-11-29","39314","2022-11-29"
"random","5","78","29938","2022-11-29","39573","2022-11-29"
"random","5","79","30676","2022-11-29","40929","2022-11-29"
"random","5","80","31196","2022-11-29","41418","2022-11-29"
"random","5","81","31879","2022-11-29","42940","2022-11-29"
"random","5","82","32089","2022-11-29","42943","2022-11-29"
"random","5","83","32564","2022-11-29","43677","2022-11-29"
"random","5","84","32938","2022-11-29","43757","2022-11-29"
"random","5","85","33172","2022-11-29","44437","2022-11-29"
"random","5","86","33966","2022-11-29","44926","2022-11-29"
"random","5","87","34558","2022-11-29","",""
"random","5","88","35101","2022-11-29","47066","2022-11-29"
"random","5","89","35446","2022-11-29","47709","2022-11-29"
"random","5","90","35702","2022-11-29","47797","2022-11-29"
"random","5","91","36242","2022-11-29","49274","2022-11-29"
"random","5","92","36556","2022-11-29","50419","2022-11-29"
"random","5","93","36723","2022-11-29","50491","2022-11-29"
"random","5","94","37129","2022-11-29","",""
"random","5","95","37364","2022-11-29","52026","2022-11-29"
"random","5","96","37607","2022-11-29","52552","2022-11-29"
"random","5","97","38386","2022-11-29","53054","2022-11-29"
"random","5","98","38816","2022-11-29","53629","2022-11-29"
"random","5","99","39073","2022-11-29","",""
"random","5","100","39215","2022-11-29","54847","2022-11-29"
"random","5","101","39850","2022-11-29","56177","2022-11-29"
"random","5","102","39935","2022-11-29","57505","2022-11-29"
"random","5","103","40614","2022-11-29","56762","2022-11-29"
"random","5","104","41180","2022-11-29","58767","2022-11-29"
"random","5","105","41631","2022-11-29","58618","2022-11-29"
"random","5","106","42144","2022-11-29","59108","2022-11-29"
"random","5","107","42392","2022-11-29","60048","2022-11-29"
"random","5","108","43202","2022-11-29","61109","2022-11-29"
"random","5","109","43729","2022-11-29","61931","2022-11-29"
"random","5","110","43993","2022-11-29","",""
"random","5","111","44259","2022-11-29","62779","2022-11-29"
"random","5","112","44908","2022-11-29","66997","2022-11-29"
"random","5","113","45679","2022-11-29","66284","2022-11-29"
"random","5","114","46575","2022-11-29","68629","2022-11-29"
"random","5","115","47090","2022-11-29","68821","2022-11-29"
"random","5","116","47536","2022-11-29","73375","2022-11-29"
"random","5","117","48084","2022-11-29","70982","2022-11-29"
"random","5","118","48308","2022-11-29","71940","2022-11-29"
"random","5","119","48953","2022-11-29","73475","2022-11-29"
"random","5","120","49136","2022-11-29","74097","2022-11-29"
"random","5","121","49624","2022-11-29","",""
"random","5","122","49951","2022-11-29","75581","2022-11-29"
"random","5","123","50089","2022-11-29","75101","2022-11-29"
"random","5","124","50325","2022-11-29","78608","2022-11-29"
"random","5","125","50549","2022-11-29","77956","2022-11-29"
"random","5","126","50947","2022-11-29","",""
"random","5","127","51117","2022-11-29","",""
"random","6","1","1100","2022-11-18","1100","2022-11-18"
"random","6","2","2213","2022-11-18","2213","2022-11-18"
"random","6","3","2849","2022-11-18","2849","2022-11-29"
"random","6","4","3186","2022-11-18","3186","2022-11-29"
"random","6","5","3032","2022-11-29","3290","2022-11-29"
"random","6","6","3266","2022-11-29","3524","2022-11-29"
"random","6","7","3363","2022-11-29","3623","2022-11-29"
"random","6","8","3782","2022-11-29","4042","2022-11-29"
"random","6","9","4183","2022-11-29","4443","2022-11-29"
"random","6","10","4356","2022-11-29","4624","2022-11-29"
"random","6","11","4647","2022-11-29","4915","2022-11-29"
"random","6","12","4741","2022-11-29","5009","2022-11-29"
"random","6","13","4854","2022-11-29","5122","2022-11-29"
"random","6","14","5113","2022-11-29","5381","2022-11-29"
"random","6","15","5876","2022-11-29","6144","2022-11-29"
"random","6","16","6394","2022-11-29","6662","2022-11-29"
"random","6","17","6869","2022-11-29","7172","2022-11-29"
"random","6","18","7146","2022-11-29","7449","2022-11-29"
"random","6","19","7700","2022-11-29","8303","2022-11-29"
"random","6","20","8021","2022-11-29","8805","2022-11-29"
"random","6","21","8934","2022-11-29","10638","2022-11-29"
"random","6","22","9155","2022-11-29","10834","2022-11-29"
"random","6","23","9509","2022-11-29","11188","2022-11-29"
"random","6","24","9829","2022-11-29","11513","2022-11-29"
"random","6","25","10263","2022-11-29","11984","2022-11-29"
"random","6","26","10465","2022-11-29","12192","2022-11-29"
"random","6","27","10614","2022-11-29","12347","2022-11-29"
"random","6","28","11273","2022-11-29","13143","2022-11-29"
"random","6","29","11600","2022-11-29","13470","2022-11-29"
"random","6","30","11697","2022-11-29","14056","2022-11-29"
"random","6","31","12070","2022-11-29","14503","2022-11-29"
"random","6","32","12531","2022-11-29","15130","2022-11-29"
"random","6","33","13239","2022-11-29","15998","2022-11-29"
"random","6","34","13505","2022-11-29","16368","2022-11-29"
"random","6","35","13638","2022-11-29","16513","2022-11-29"
"random","6","36","13701","2022-11-29","16612","2022-11-29"
"random","6","37","14231","2022-11-29","17290","2022-11-29"
"random","6","38","15023","2022-11-29","18143","2022-11-29"
"random","6","39","15724","2022-11-29","19223","2022-11-29"
"random","6","40","15976","2022-11-29","19907","2022-11-29"
"random","6","41","16251","2022-11-29","20132","2022-11-29"
"random","6","42","16522","2022-11-29","20334","2022-11-29"
"random","6","43","16783","2022-11-29","20813","2022-11-29"
"random","6","44","17142","2022-11-29","21033","2022-11-29"
"random","6","45","17555","2022-11-29","21783","2022-11-29"
"random","6","46","17909","2022-11-29","22189","2022-11-29"
"random","6","47","18357","2022-11-29","22736","2022-11-29"
"random","6","48","18734","2022-11-29","23127","2022-11-29"
"random","6","49","19033","2022-11-29","23618","2022-11-29"
"random","6","50","19503","2022-11-29","24309","2022-11-29"
"random","6","51","20390","2022-11-29","25085","2022-11-29"
"random","6","52","21216","2022-11-29","26518","2022-11-29"
"random","6","53","21477","2022-11-29","26769","2022-11-29"
"random","6","54","21710","2022-11-29","27358","2022-11-29"
"random","6","55","21935","2022-11-29","27172","2022-11-29"
"random","6","56","22148","2022-11-29","27673","2022-11-29"
"random","6","57","22355","2022-11-29","28357","2022-11-29"
"random","6","58","22589","2022-11-29","29257","2022-11-29"
"random","6","59","23163","2022-11-29","30235","2022-11-29"
"random","6","60","23873","2022-11-29","30810","2022-11-29"
"random","6","61","24003","2022-11-29","30985","2022-11-29"
"random","6","62","24953","2022-11-29","32326","2022-11-29"
"random","6","63","25310","2022-11-29","32322","2022-11-29"
"random","6","64","25627","2022-11-29","33206","2022-11-29"
"random","6","65","26195","2022-11-29","33778","2022-11-29"
"random","6","66","27196","2022-11-29","35209","2022-11-29"
"random","6","67","27428","2022-11-29","35983","2022-11-29"
"random","6","68","27746","2022-11-29","36393","2022-11-29"
"random","6","69","27825","2022-11-29","36540","2022-11-29"
"random","6","70","28085","2022-11-29","37293","2022-11-29"
"random","6","71","28800","2022-11-29","37659","2022-11-29"
"random","6","72","29007","2022-11-29","38263","2022-11-29"
"random","6","73","29439","2022-11-29","38833","2022-11-29"
"random","6","74","29735","2022-11-29","39434","2022-11-29"
"random","6","75","30056","2022-11-29","39915","2022-11-29"
"random","6","76","30236","2022-11-29","40111","2022-11-29"
"random","6","77","30636","2022-11-29","40489","2022-11-29"
"random","6","78","30746","2022-11-29","41271","2022-11-29"
"random","6","79","30906","2022-11-29","41613","2022-11-29"
"random","6","80","31151","2022-11-29","40820","2022-11-29"
"random","6","81","31734","2022-11-29","41771","2022-11-29"
"random","6","82","32156","2022-11-29","42438","2022-11-29"
"random","6","83","32834","2022-11-29","43638","2022-11-29"
"random","6","84","32913","2022-11-29","42606","2022-11-29"
"random","6","85","33334","2022-11-29","43987","2022-11-29"
"random","6","86","34268","2022-11-29","44488","2022-11-29"
"random","6","87","34944","2022-11-29","45936","2022-11-29"
"random","6","88","35434","2022-11-29","46917","2022-11-29"
"random","6","89","35693","2022-11-29","47349","2022-11-29"
"random","6","90","36133","2022-11-29","47847","2022-11-29"
"random","6","91","36298","2022-11-29","49257","2022-11-29"
"random","6","92","36714","2022-11-29","48950","2022-11-29"
"random","6","93","36956","2022-11-29","49677","2022-11-29"
"random","6","94","37413","2022-11-29","50009","2022-11-29"
"random","6","95","37419","2022-11-29","50027","2022-11-29"
"random","6","96","37542","2022-11-29","51379","2022-11-29"
"random","6","97","38256","2022-11-29","51521","2022-11-29"
"random","6","98","38590","2022-11-29","51737","2022-11-29"
"random","6","99","38977","2022-11-29","52939","2022-11-29"
"random","6","100","39078","2022-11-29","52659","2022-11-29"
"random","6","101","39728","2022-11-29","55831","2022-11-29"
"random","6","102","39804","2022-11-29","54426","2022-11-29"
"random","6","103","40295","2022-11-29","55681","2022-11-29"
"random","6","104","40725","2022-11-29","55539","2022-11-29"
"random","6","105","41432","2022-11-29","61833","2022-11-29"
"random","6","106","41876","2022-11-29","58390","2022-11-29"
"random","6","107","42221","2022-11-29","57523","2022-11-29"
"random","6","108","43003","2022-11-29","59463","2022-11-29"
"random","6","109","43607","2022-11-29","",""
"random","6","110","44030","2022-11-29","",""
"random","7","1","1041","2022-11-18","1041","2022-11-18"
"random","7","2","2084","2022-11-18","2084","2022-11-18"
"random","7","3","2756","2022-11-18","2756","2022-11-29"
"random","7","4","3052","2022-11-18","3066","2022-11-29"
"random","7","5","3181","2022-11-29","3381","2022-11-29"
"random","7","6","3231","2022-11-29","3783","2022-11-29"
"random","7","7","3521","2022-11-29","4073","2022-11-29"
"random","7","8","3911","2022-11-29","4463","2022-11-29"
"random","7","9","4387","2022-11-29","4941","2022-11-29"
"random","7","10","5063","2022-11-29","5776","2022-11-29"
"random","7","11","5127","2022-11-29","5840","2022-11-29"
"random","7","12","5268","2022-11-29","5981","2022-11-29"
"random","7","13","5471","2022-11-29","6190","2022-11-29"
"random","7","14","5888","2022-11-29","6630","2022-11-29"
"random","7","15","6784","2022-11-29","7534","2022-11-29"
"random","7","16","7522","2022-11-29","8274","2022-11-29"
"random","7","17","7779","2022-11-29","8898","2022-11-29"
"random","7","18","7847","2022-11-29","8966","2022-11-29"
"random","7","19","8004","2022-11-29","9159","2022-11-29"
"random","7","20","8171","2022-11-29","9306","2022-11-29"
"random","7","21","8918","2022-11-29","10361","2022-11-29"
"random","7","22","9071","2022-11-29","10554","2022-11-29"
"random","7","23","9293","2022-11-29","10765","2022-11-29"
"random","7","24","9632","2022-11-29","11141","2022-11-29"
"random","7","25","9727","2022-11-29","11240","2022-11-29"
"random","7","26","10017","2022-11-29","11582","2022-11-29"
"random","7","27","10145","2022-11-29","11668","2022-11-29"
"random","7","28","10800","2022-11-29","12744","2022-11-29"
"random","7","29","11009","2022-11-29","13027","2022-11-29"
"random","7","30","11169","2022-11-29","13192","2022-11-29"
"random","7","31","11307","2022-11-29","13294","2022-11-29"
"random","7","32","11684","2022-11-29","13748","2022-11-29"
"random","7","33","12225","2022-11-29","14728","2022-11-29"
"random","7","34","12485","2022-11-29","15258","2022-11-29"
"random","7","35","12697","2022-11-29","15447","2022-11-29"
"random","7","36","12844","2022-11-29","15644","2022-11-29"
"random","7","37","13388","2022-11-29","16032","2022-11-29"
"random","7","38","14183","2022-11-29","17022","2022-11-29"
"random","7","39","14958","2022-11-29","17998","2022-11-29"
"random","7","40","15124","2022-11-29","18233","2022-11-29"
"random","7","41","15342","2022-11-29","18627","2022-11-29"
"random","7","42","15638","2022-11-29","18919","2022-11-29"
"random","7","43","15772","2022-11-29","19062","2022-11-29"
"random","7","44","15820","2022-11-29","19090","2022-11-29"
"random","7","45","16287","2022-11-29","19662","2022-11-29"
"random","7","46","16528","2022-11-29","19891","2022-11-29"
"random","7","47","16990","2022-11-29","20445","2022-11-29"
"random","7","48","17331","2022-11-29","20979","2022-11-29"
"random","7","49","17800","2022-11-29","21376","2022-11-29"
"random","7","50","18290","2022-11-29","22114","2022-11-29"
"random","7","51","19179","2022-11-29","23132","2022-11-29"
"random","7","52","20056","2022-11-29","24966","2022-11-29"
"random","7","53","20416","2022-11-29","25271","2022-11-29"
"random","7","54","20630","2022-11-29","25679","2022-11-29"
"random","7","55","20880","2022-11-29","26087","2022-11-29"
"random","7","56","21066","2022-11-29","26162","2022-11-29"
"random","7","57","21308","2022-11-29","26244","2022-11-29"
"random","7","58","21536","2022-11-29","26781","2022-11-29"
"random","7","59","22098","2022-11-29","27606","2022-11-29"
"random","7","60","22408","2022-11-29","28255","2022-11-29"
"random","7","61","22534","2022-11-29","28660","2022-11-29"
"random","7","62","23443","2022-11-29","29837","2022-11-29"
"random","7","63","23778","2022-11-29","29894","2022-11-29"
"random","7","64","24250","2022-11-29","30935","2022-11-29"
"random","7","65","25001","2022-11-29","31869","2022-11-29"
"random","7","66","25896","2022-11-29","33241","2022-11-29"
"random","7","67","26315","2022-11-29","33916","2022-11-29"
"random","7","68","26543","2022-11-29","34320","2022-11-29"
"random","7","69","26759","2022-11-29","34545","2022-11-29"
"random","7","70","26944","2022-11-29","34812","2022-11-29"
"random","7","71","27716","2022-11-29","35858","2022-11-29"
"random","7","72","27982","2022-11-29","35618","2022-11-29"
"random","7","73","28442","2022-11-29","36938","2022-11-29"
"random","7","74","28624","2022-11-29","36608","2022-11-29"
"random","7","75","28946","2022-11-29","37810","2022-11-29"
"random","7","76","29096","2022-11-29","38157","2022-11-29"
"random","7","77","29374","2022-11-29","38706","2022-11-29"
"random","7","78","29630","2022-11-29","39150","2022-11-29"
"random","7","79","30110","2022-11-29","39675","2022-11-29"
"random","7","80","30569","2022-11-29","40139","2022-11-29"
"random","7","81","31118","2022-11-29","41970","2022-11-29"
"random","7","82","31354","2022-11-29","41606","2022-11-29"
"random","7","83","32099","2022-11-29","42278","2022-11-29"
"random","7","84","32596","2022-11-29","43017","2022-11-29"
"random","7","85","33002","2022-11-29","42829","2022-11-29"
"random","7","86","33751","2022-11-29","45135","2022-11-29"
"random","7","87","34358","2022-11-29","45866","2022-11-29"
"random","7","88","34905","2022-11-29","45374","2022-11-29"
"random","7","89","35283","2022-11-29","46918","2022-11-29"
"random","7","90","35760","2022-11-29","47222","2022-11-29"
"random","7","91","36105","2022-11-29","48200","2022-11-29"
"random","7","92","36716","2022-11-29","50258","2022-11-29"
"random","7","93","36914","2022-11-29","50328","2022-11-29"
"random","7","94","37104","2022-11-29","50615","2022-11-29"
"random","7","95","37381","2022-11-29","50573","2022-11-29"
"random","7","96","37473","2022-11-29","51489","2022-11-29"
"random","7","97","38028","2022-11-29","52911","2022-11-29"
"random","7","98","38380","2022-11-29","52640","2022-11-29"
"random","7","99","38683","2022-11-29","53403","2022-11-29"
"random","7","100","38808","2022-11-29","52685","2022-11-29"
"random","7","101","39262","2022-11-29","54319","2022-11-29"
"random","7","102","39440","2022-11-29","55977","2022-11-29"
"random","7","103","39824","2022-11-29","55608","2022-11-29"
"random","7","104","40121","2022-11-29","55948","2022-11-29"
"random","7","105","40682","2022-11-29","56303","2022-11-29"
"random","7","106","41151","2022-11-29","56624","2022-11-29"
"random","7","107","41567","2022-11-29","57856","2022-11-29"
"random","7","108","42412","2022-11-29","59641","2022-11-29"
"random","7","109","43129","2022-11-29","61146","2022-11-29"
"random","7","110","43580","2022-11-29","60445","2022-11-29"
"random","7","111","43819","2022-11-29","60723","2022-11-29"
"random","7","112","44405","2022-11-29","64534","2022-11-29"
"random","7","113","44451","2022-11-29","62164","2022-11-29"
"random","7","114","45338","2022-11-29","63843","2022-11-29"
"random","7","115","46104","2022-11-29","65536","2022-11-29"
"random","7","116","46324","2022-11-29","64408","2022-11-29"
"random","7","117","46449","2022-11-29","66440","2022-11-29"
"random","7","118","46596","2022-11-29","67607","2022-11-29"
"random","7","119","47240","2022-11-29","69820","2022-11-29"
"random","7","120","47559","2022-11-29","72686","2022-11-29"
"random","7","121","48058","2022-11-29","71388","2022-11-29"
"random","7","122","48493","2022-11-29","72571","2022-11-29"
"random","7","123","48697","2022-11-29","71417","2022-11-29"
"random","7","124","48960","2022-11-29","71127","2022-11-29"
"random","7","125","49058","2022-11-29","72502","2022-11-29"
"random","7","126","49472","2022-11-29","75036","2022-11-29"
"random","7","127","49648","2022-11-29","73175","2022-11-29"
"random","7","128","50484","2022-11-29","75318","2022-11-29"
"random","7","129","50760","2022-11-29","76081","2022-11-29"
"random","7","130","51171","2022-11-29","77207","2022-11-29"
"random","7","131","51483","2022-11-29","74830","2022-11-29"
"random","7","132","51660","2022-11-29","78987","2022-11-29"
"random","7","133","51848","2022-11-29","79155","2022-11-29"
"random","7","134","52061","2022-11-29","",""
"random","7","135","52173","2022-11-29","78072","2022-11-29"
"random","7","136","52449","2022-11-29","",""
"random","7","137","52682","2022-11-29","79975","2022-11-29"
"random","7","138","52702","2022-11-29","81651","2022-11-29"
"random","7","139","52905","2022-11-29","81321","2022-11-29"
"random","7","140","53421","2022-11-29","83861","2022-11-29"
"random","7","141","53762","2022-11-29","",""
"random","7","142","53931","2022-11-29","82040","2022-11-29"
"random","7","143","54028","2022-11-29","87006","2022-11-29"
"random","7","144","54303","2022-11-29","83991","2022-11-29"
"random","7","145","54452","2022-11-29","82642","2022-11-29"
"random","7","146","54717","2022-11-29","87209","2022-11-29"
"random","7","147","55101","2022-11-29","87593","2022-11-29"
"random","7","148","55555","2022-11-29","86990","2022-11-29"
"random","7","149","56324","2022-11-29","",""
"random","7","150","56757","2022-11-29","",""
"random","8","1","518","2022-11-18","518","2022-11-18"
"random","8","2","1577","2022-11-18","1577","2022-11-18"
"random","8","3","2359","2022-11-18","2359","2022-11-18"
"random","8","4","2761","2022-11-18","2761","2022-11-18"
"random","8","5","2980","2022-11-18","2980","2022-11-18"
"random","8","6","3551","2022-11-18","3575","2022-11-29"
"random","8","7","3914","2022-11-18","3938","2022-11-29"
"random","8","8","4256","2022-11-29","4685","2022-11-29"
"random","8","9","4416","2022-11-29","4845","2022-11-29"
"random","8","10","4936","2022-11-29","5367","2022-11-29"
"random","8","11","5369","2022-11-29","5813","2022-11-29"
"random","8","12","5524","2022-11-29","6284","2022-11-29"
"random","8","13","5542","2022-11-29","6816","2022-11-29"
"random","8","14","5643","2022-11-29","7457","2022-11-29"
"random","8","15","5899","2022-11-29","7713","2022-11-29"
"random","8","16","6392","2022-11-29","8231","2022-11-29"
"random","8","17","6820","2022-11-29","8725","2022-11-29"
"random","8","18","7242","2022-11-29","9149","2022-11-29"
"random","8","19","7748","2022-11-29","9696","2022-11-29"
"random","8","20","8311","2022-11-29","10297","2022-11-29"
"random","8","21","9216","2022-11-29","11617","2022-11-29"
"random","8","22","9289","2022-11-29","11796","2022-11-29"
"random","8","23","9447","2022-11-29","11994","2022-11-29"
"random","8","24","9576","2022-11-29","11998","2022-11-29"
"random","8","25","10387","2022-11-29","13052","2022-11-29"
"random","8","26","10640","2022-11-29","13277","2022-11-29"
"random","8","27","11196","2022-11-29","13805","2022-11-29"
"random","8","28","11381","2022-11-29","14063","2022-11-29"
"random","8","29","11899","2022-11-29","14771","2022-11-29"
"random","8","30","12356","2022-11-29","15351","2022-11-29"
"random","8","31","12927","2022-11-29","16069","2022-11-29"
"random","8","32","13621","2022-11-29","16914","2022-11-29"
"random","8","33","13925","2022-11-29","17216","2022-11-29"
"random","8","34","14450","2022-11-29","18084","2022-11-29"
"random","8","35","14676","2022-11-29","18567","2022-11-29"
"random","8","36","14861","2022-11-29","18632","2022-11-29"
"random","8","37","15584","2022-11-29","19583","2022-11-29"
"random","8","38","16011","2022-11-29","20721","2022-11-29"
"random","8","39","16622","2022-11-29","21536","2022-11-29"
"random","8","40","16865","2022-11-29","21893","2022-11-29"
"random","8","41","17320","2022-11-29","22195","2022-11-29"
"random","8","42","17508","2022-11-29","22558","2022-11-29"
"random","8","43","17620","2022-11-29","22885","2022-11-29"
"random","8","44","17942","2022-11-29","22953","2022-11-29"
"random","8","45","18313","2022-11-29","23450","2022-11-29"
"random","8","46","18509","2022-11-29","23887","2022-11-29"
"random","8","47","19174","2022-11-29","24550","2022-11-29"
"random","8","48","19410","2022-11-29","25178","2022-11-29"
"random","8","49","19445","2022-11-29","25299","2022-11-29"
"random","8","50","19887","2022-11-29","26275","2022-11-29"
"random","8","51","20548","2022-11-29","26613","2022-11-29"
"random","8","52","21041","2022-11-29","27203","2022-11-29"
"random","8","53","21349","2022-11-29","27654","2022-11-29"
"random","8","54","21799","2022-11-29","28132","2022-11-29"
"random","8","55","22141","2022-11-29","29139","2022-11-29"
"random","8","56","22290","2022-11-29","29248","2022-11-29"
"random","8","57","22616","2022-11-29","29954","2022-11-29"
"random","8","58","23111","2022-11-29","30218","2022-11-29"
"random","8","59","23573","2022-11-29","31115","2022-11-29"
"random","8","60","24140","2022-11-29","32150","2022-11-29"
"random","8","61","24190","2022-11-29","32078","2022-11-29"
"random","8","62","24519","2022-11-29","32564","2022-11-29"
"random","8","63","24664","2022-11-29","32657","2022-11-29"
"random","8","64","24844","2022-11-29","33002","2022-11-29"
"random","8","65","25332","2022-11-29","33656","2022-11-29"
"random","8","66","26010","2022-11-29","35756","2022-11-29"
"random","8","67","26263","2022-11-29","36300","2022-11-29"
"random","8","68","26446","2022-11-29","36926","2022-11-29"
"random","8","69","26626","2022-11-29","36629","2022-11-29"
"random","8","70","26853","2022-11-29","36558","2022-11-29"
"random","8","71","27433","2022-11-29","37122","2022-11-29"
"random","8","72","27687","2022-11-29","37336","2022-11-29"
"random","8","73","27964","2022-11-29","37975","2022-11-29"
"random","8","74","28273","2022-11-29","38435","2022-11-29"
"random","8","75","28573","2022-11-29","38639","2022-11-29"
"random","8","76","29164","2022-11-29","39615","2022-11-29"
"random","8","77","29485","2022-11-29","40676","2022-11-29"
"random","8","78","29492","2022-11-29","39655","2022-11-29"
"random","8","79","29839","2022-11-29","40625","2022-11-29"
"random","8","80","30060","2022-11-29","40985","2022-11-29"
"random","8","81","30337","2022-11-29","40847","2022-11-29"
"random","8","82","30540","2022-11-29","41195","2022-11-29"
"random","8","83","30978","2022-11-29","41655","2022-11-29"
"random","8","84","31368","2022-11-29","42314","2022-11-29"
"random","8","85","31494","2022-11-29","42672","2022-11-29"
"random","8","86","32317","2022-11-29","44937","2022-11-29"
"random","8","87","32633","2022-11-29","44190","2022-11-29"
"random","8","88","33013","2022-11-29","45749","2022-11-29"
"random","8","89","33281","2022-11-29","45821","2022-11-29"
"random","8","90","33955","2022-11-29","47016","2022-11-29"
"random","8","91","34320","2022-11-29","47672","2022-11-29"
"random","8","92","34605","2022-11-29","47545","2022-11-29"
"random","8","93","34988","2022-11-29","49412","2022-11-29"
"random","8","94","35651","2022-11-29","50813","2022-11-29"
"random","8","95","35748","2022-11-29","49708","2022-11-29"
"random","8","96","35968","2022-11-29","51564","2022-11-29"
"random","8","97","36133","2022-11-29","51511","2022-11-29"
"random","8","98","36322","2022-11-29","51977","2022-11-29"
"random","8","99","36651","2022-11-29","50972","2022-11-29"
"random","8","100","37239","2022-11-29","51372","2022-11-29"
"random","8","101","38080","2022-11-29","53127","2022-11-29"
"random","8","102","38251","2022-11-29","53144","2022-11-29"
"random","8","103","38394","2022-11-29","53775","2022-11-29"
"random","8","104","38638","2022-11-29","53833","2022-11-29"
"random","8","105","39010","2022-11-29","54136","2022-11-29"
"random","8","106","39203","2022-11-29","53988","2022-11-29"
"random","8","107","39554","2022-11-29","54376","2022-11-29"
"random","8","108","40095","2022-11-29","55588","2022-11-29"
"random","8","109","40637","2022-11-29","56705","2022-11-29"
"random","8","110","40806","2022-11-29","57514","2022-11-29"
"random","8","111","41249","2022-11-29","57864","2022-11-29"
"random","8","112","41992","2022-11-29","58486","2022-11-29"
"random","8","113","42362","2022-11-29","59647","2022-11-29"
"random","8","114","43276","2022-11-29","61795","2022-11-29"
"random","8","115","43804","2022-11-29","62365","2022-11-29"
"random","8","116","44197","2022-11-29","61687","2022-11-29"
"random","8","117","44551","2022-11-29","62768","2022-11-29"
"random","8","118","45054","2022-11-29","63145","2022-11-29"
"random","8","119","45859","2022-11-29","63062","2022-11-29"
"random","8","120","46550","2022-11-29","66326","2022-11-29"
"random","8","121","46860","2022-11-29","65046","2022-11-29"
"random","8","122","47481","2022-11-29","66031","2022-11-29"
"random","8","123","47744","2022-11-29","67973","2022-11-29"
"random","8","124","48152","2022-11-29","67383","2022-11-29"
"random","8","125","48353","2022-11-29","68435","2022-11-29"
"random","8","126","48826","2022-11-29","68788","2022-11-29"
"random","8","127","49061","2022-11-29","70261","2022-11-29"
